ClbWaveGap	ClbWavePhase	ClbPhaseMode	ClbWaveTaper	ClbWaveTemperature	ClbXpos	ClbZpos	ClbUndCenter	ClbWaveBx	ClbDeltaBx	ClbWaveBz	ClbDeltaBz	ClbPhaseError	ClbPeaksBxTaper	ClbPeaksBzTaper	ClbWaveIx	ClbWaveIz	ClbWaveI2x	ClbWaveI2z	ClbFundEng	ClbLambdaL	ClbWaveMultiVDip	ClbWaveVQuad	ClbWaveVSex	ClbWaveVOct	ClbWaveMultiHDip	ClbWaveHQuad	ClbWaveHSex	ClbWaveHOct	ClbWaveCoilI1	ClbWaveCoilI2	ClbWaveCoilI3	ClbWaveCoilI4	ClbOutFileInt	ClbOutFileFld	ClbPhaseIntegral
200.00	0	0	0.000	23	0	1	0.847299	0.006906	0.1227	0.697776	0.0081	2.68	-1.29	6.70	0.128	-0.157	0.088	-0.041	1913.095	6.4751e-10	-15.39	49.86	-20.43	-4.3e+02	11.37	-123.72	-440.10	1.1e+03	0.1711	-1.4339	0.3491	-0.5974	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1726.509
200.00	1	0	0.000	23	0	1	0.846767	0.008672	0.0978	0.695782	0.0126	2.82	-1.79	-1.41	0.125	-0.148	0.092	-0.033	1914.996	6.4687e-10	-14.48	49.02	-24.10	-4.3e+02	11.27	-122.77	-437.63	1.1e+03	0.0956	-1.3623	0.3700	-0.5713	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1723.262
200.00	2	0	0.000	23	0	1	0.846229	0.010284	0.0821	0.680845	0.0122	3.02	-2.02	4.89	0.133	-0.158	0.090	-0.085	1957.905	6.3260e-10	-15.54	47.56	-25.44	-4.1e+02	11.83	-121.52	-438.15	1.1e+03	0.3265	-1.6269	0.1689	-0.4341	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1648.955
200.00	3	0	0.000	23	0	1	0.845696	0.011706	0.0721	0.652995	0.0128	3.55	-2.57	-9.72	0.130	-0.124	0.093	-0.130	2044.059	6.0586e-10	-12.26	47.14	-26.96	-4.1e+02	11.79	-122.46	-439.27	1.1e+03	0.3682	-1.6718	-0.1258	-0.1020	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1509.658
200.00	4	0	0.000	23	0	1	0.845155	0.012813	0.0654	0.608197	0.0121	3.89	-2.84	-0.43	0.123	-0.123	0.093	-0.090	2177.098	5.6889e-10	-11.97	48.31	-21.91	-4.2e+02	10.77	-121.50	-431.48	1.1e+03	0.2224	-1.4852	0.0502	-0.2355	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1316.959
200.00	5	0	0.000	23	0	1	0.844615	0.013758	0.0609	0.555188	0.0130	4.00	-3.43	-8.26	0.124	-0.095	0.093	-0.085	2360.142	5.2485e-10	-9.38	49.68	-32.42	-4.2e+02	10.99	-118.96	-440.93	1.1e+03	0.0884	-1.3599	-0.0496	-0.1454	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1086.901
200.00	6	0	0.000	23	0	1	0.849562	0.014254	0.0582	0.482950	0.0111	3.47	-3.93	3.22	0.135	-0.095	0.093	-0.121	2597.430	4.7703e-10	-9.57	50.05	-17.84	-4.3e+02	12.10	-119.20	-434.84	1.1e+03	0.2006	-1.5358	-0.2237	-0.0342	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	836.880
200.00	7	0	0.000	23	0	1	0.848998	0.014668	0.0562	0.407296	0.0120	3.20	-3.78	8.35	0.140	-0.077	0.098	-0.114	2884.319	4.2971e-10	-7.86	48.91	-26.77	-4.2e+02	12.58	-117.74	-444.44	1.1e+03	0.0730	-1.4595	-0.2693	0.0087	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	589.386
200.00	8	0	0.000	23	0	1	0.848414	0.014497	0.0561	0.316008	0.0137	2.99	-3.81	6.89	0.141	-0.063	0.094	-0.116	3202.630	3.8700e-10	-6.41	49.98	-24.25	-4.5e+02	12.60	-120.40	-441.30	1.1e+03	0.0277	-1.3999	-0.3497	0.0621	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	365.851
200.00	9	0	0.000	23	0	1	0.847764	0.014160	0.0570	0.222305	0.0203	2.63	-3.58	11.89	0.130	-0.062	0.089	-0.101	3513.748	3.5268e-10	-6.29	49.77	-29.24	-4.3e+02	11.83	-124.83	-435.64	1.1e+03	0.0156	-1.2938	-0.2753	0.0258	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	185.783
200.00	10	0	0.000	23	0	1	0.846894	0.013397	0.0608	0.124369	0.0446	2.12	-3.72	16.26	0.122	-0.054	0.082	-0.107	3758.394	3.2968e-10	-5.60	49.96	-29.95	-4.4e+02	10.97	-126.78	-438.65	1.1e+03	0.0489	-1.2357	-0.3288	0.0832	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	64.572
200.00	11	0	0.000	23	0	1	0.843727	0.007674	0.1768	0.034320	0.3310	1.21	-1.17	33.05	0.140	-0.023	0.082	-0.079	3871.470	3.2009e-10	-2.48	49.02	-22.82	-4.4e+02	12.34	-127.34	-444.65	1.1e+03	-0.2429	-1.0588	-0.3949	0.0415	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	13.213
200.00	0	0	0.000	23	5	1	0.847324	0.006387	0.1762	0.693944	0.0084	3.14	-1.84	7.89	-0.100	-0.207	0.371	-0.046	1923.327	6.4369e-10	-20.20	-29.53	106.73	2.1e+02	-11.39	144.46	27.84	-1.3e+03	0.2471	-1.7963	2.0213	0.7072	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1706.714
200.00	1	0	0.000	23	5	1	0.846794	0.007966	0.1428	0.691257	0.0129	3.35	-2.21	0.27	-0.095	-0.202	0.373	-0.042	1924.994	6.4312e-10	-19.73	-29.31	106.78	2e+02	-11.10	144.73	27.17	-1.3e+03	0.1879	-1.7849	2.0060	0.7068	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1703.860
200.00	2	0	0.000	23	5	1	0.846259	0.009392	0.1224	0.677221	0.0125	3.62	-2.45	6.85	-0.095	-0.209	0.373	-0.045	1967.732	6.2913e-10	-20.36	-25.72	106.89	1.8e+02	-10.89	141.64	30.88	-1.3e+03	0.2280	-1.8264	2.0276	0.6851	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1630.938
200.00	3	0	0.000	23	5	1	0.845726	0.010602	0.1097	0.648714	0.0131	4.07	-3.02	-7.29	-0.086	-0.185	0.378	-0.090	2053.581	6.0274e-10	-17.99	-29.70	105.02	2e+02	-10.27	144.08	25.37	-1.3e+03	0.2723	-1.9451	1.7384	0.9527	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1493.392
200.00	4	0	0.000	23	5	1	0.845188	0.011522	0.1015	0.604967	0.0123	4.52	-3.44	1.65	-0.092	-0.178	0.377	-0.065	2185.982	5.6625e-10	-17.23	-30.42	106.81	2.1e+02	-10.84	141.80	24.35	-1.3e+03	0.1637	-1.7993	1.8254	0.8930	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1303.190
200.00	5	0	0.000	23	5	1	0.84465	0.012235	0.0963	0.551383	0.0132	4.57	-4.14	-6.20	-0.098	-0.154	0.380	-0.100	2367.882	5.2277e-10	-14.83	-29.51	104.26	1.9e+02	-11.02	141.75	30.01	-1.3e+03	0.2125	-1.8274	1.6120	1.1558	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1076.012
200.00	6	0	0.000	23	5	1	0.849598	0.012530	0.0944	0.480320	0.0115	4.11	-4.46	6.03	-0.075	-0.149	0.382	-0.122	2603.119	4.7554e-10	-14.32	-31.79	100.73	2.3e+02	-8.83	143.08	22.25	-1.3e+03	0.2074	-1.9717	1.4428	1.2072	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	829.087
200.00	7	0	0.000	23	5	1	0.849038	0.012649	0.0935	0.404894	0.0125	4.04	-4.76	6.40	-0.080	-0.134	0.382	-0.129	2887.586	4.2881e-10	-13.10	-32.13	101.31	2.3e+02	-9.60	141.41	27.99	-1.3e+03	0.1921	-1.9226	1.3695	1.3063	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	584.609
200.00	8	0	0.000	23	5	1	0.848454	0.012147	0.0969	0.314267	0.0140	3.73	-4.86	9.88	-0.081	-0.126	0.383	-0.111	3202.993	3.8660e-10	-12.21	-32.51	103.90	2.2e+02	-9.74	141.39	29.27	-1.3e+03	0.0866	-1.8166	1.4136	1.2720	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	363.718
200.00	9	0	0.000	23	5	1	0.847812	0.011233	0.1058	0.221360	0.0204	3.56	-5.26	14.98	-0.091	-0.121	0.381	-0.142	3510.500	3.5265e-10	-11.78	-30.32	102.94	2e+02	-10.86	138.94	23.15	-1.3e+03	0.2284	-1.8882	1.2954	1.4424	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	185.597
200.00	10	0	0.000	23	5	1	0.846963	0.009030	0.1413	0.123805	0.0446	3.11	-6.09	19.25	-0.123	-0.124	0.373	-0.138	3753.028	3.2987e-10	-12.02	-33.80	105.72	2.2e+02	-13.89	134.42	25.16	-1.3e+03	0.3381	-1.7637	1.3951	1.4807	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	65.561
200.00	11	0	0.000	23	5	1	0.843878	0.005023	0.4422	0.033200	0.3398	2.11	-0.71	34.99	-0.129	-0.087	0.368	-0.131	3866.105	3.2030e-10	-8.38	-34.10	103.97	2.4e+02	-14.51	132.17	30.59	-1.3e+03	0.1909	-1.5508	1.2743	1.6079	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	14.414
200.00	0	0	0.000	23	12	1	0.847274	0.013721	0.1959	0.631207	0.0099	12.49	-3.69	18.69	-0.582	-0.358	1.170	-0.146	2087.231	5.9066e-10	-36.45	-52.49	517.51	1.7e+03	-46.88	243.26	1309.20	-9e+02	0.3690	-3.6941	5.9664	4.2156	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1436.827
200.00	1	0	0.000	23	12	1	0.846704	0.010802	0.2483	0.627694	0.0140	12.97	-3.78	13.82	-0.576	-0.347	1.177	-0.154	2097.058	5.8782e-10	-35.72	-53.52	521.65	1.7e+03	-45.99	245.82	1302.16	-9.3e+02	0.3178	-3.7183	5.8891	4.2946	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1422.009
200.00	2	0	0.000	23	12	1	0.846127	0.008174	0.3244	0.609687	0.0138	13.41	-3.30	18.73	-0.564	-0.341	1.177	-0.130	2146.047	5.7439e-10	-35.07	-47.94	514.65	1.7e+03	-44.87	243.11	1295.83	-9e+02	0.1657	-3.6340	5.9232	4.1944	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1351.860
200.00	3	0	0.000	23	12	1	0.845549	0.006019	0.4344	0.585573	0.0146	14.36	-2.94	5.31	-0.555	-0.333	1.185	-0.200	2233.899	5.5152e-10	-34.08	-45.07	523.36	1.7e+03	-44.11	239.66	1289.61	-8.5e+02	0.3575	-3.9314	5.6101	4.4996	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1232.510
200.00	4	0	0.000	23	12	1	0.84496	0.004344	0.5725	0.539652	0.0142	15.21	-1.94	13.03	-0.557	-0.323	1.185	-0.171	2364.238	5.2108e-10	-33.18	-45.37	512.51	1.7e+03	-44.66	238.42	1300.86	-8.1e+02	0.2119	-3.7660	5.6932	4.4295	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1073.531
200.00	5	0	0.000	23	12	1	0.844353	0.003573	0.6554	0.489687	0.0145	16.03	-1.09	20.98	-0.557	-0.303	1.190	-0.183	2535.749	4.8572e-10	-30.85	-49.09	505.11	1.7e+03	-44.50	238.63	1296.81	-8e+02	0.1650	-3.7527	5.5759	4.5708	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	888.556
200.00	6	0	0.000	23	12	1	0.849223	0.003824	0.6272	0.425428	0.0142	15.95	0.59	16.98	-0.534	-0.306	1.195	-0.213	2746.499	4.4818e-10	-31.01	-53.10	491.64	1.7e+03	-42.75	240.63	1294.39	-8.3e+02	0.2118	-3.9631	5.4178	4.6264	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	692.204
200.00	7	0	0.000	23	12	1	0.848544	0.005866	0.4355	0.352343	0.0146	16.64	1.14	23.97	-0.533	-0.294	1.190	-0.184	2989.340	4.1178e-10	-30.05	-49.78	502.94	1.7e+03	-42.63	238.09	1290.42	-7.9e+02	0.0617	-3.7851	5.4698	4.5408	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	501.406
200.00	8	0	0.000	23	12	1	0.84778	0.011195	0.2467	0.275174	0.0172	17.51	2.48	28.09	-0.546	-0.298	1.188	-0.234	3241.921	3.7966e-10	-29.75	-51.38	494.25	1.6e+03	-43.82	235.69	1290.93	-8.1e+02	0.3187	-3.9552	5.3135	4.7581	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	333.139
200.00	9	0	0.000	23	12	1	0.84681	0.023309	0.1361	0.194043	0.0239	18.07	4.02	31.14	-0.567	-0.297	1.170	-0.203	3471.311	3.5460e-10	-29.80	-49.45	517.71	1.7e+03	-45.52	243.57	1270.43	-9.4e+02	0.3031	-3.7161	5.4446	4.6469	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	201.517
200.00	10	0	0.000	23	12	1	0.845201	0.053778	0.0776	0.116510	0.0461	18.07	0.02	35.15	-0.629	-0.307	1.157	-0.211	3634.324	3.3878e-10	-31.00	-52.25	508.00	1.6e+03	-52.11	237.67	1297.06	-8.5e+02	0.5950	-3.5677	5.5992	4.7821	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	118.067
200.00	11	0	0.000	23	12	1	0.85243	0.106930	0.0850	0.074379	0.1130	18.97	-12.84	32.56	-0.642	-0.268	1.181	-0.203	3687.851	3.3393e-10	-27.36	-55.30	491.98	1.6e+03	-53.67	231.75	1291.42	-8.1e+02	0.3749	-3.4085	5.5827	5.0186	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	91.244
200.00	0	0	0.000	23	-12	1	0.84746	0.002979	0.6463	0.629700	0.0092	3.56	16.30	8.60	-0.148	-0.128	0.264	-0.400	2114.423	5.8517e-10	-13.45	-44.45	-93.26	4.9e+02	-10.92	-44.91	563.35	-68	1.7797	-2.4317	0.1296	2.2702	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1398.161
200.00	1	0	0.000	23	-12	1	0.846879	0.003058	0.6300	0.619256	0.0134	3.62	14.46	3.68	-0.169	-0.112	0.259	-0.391	2130.337	5.8084e-10	-12.12	-44.37	-92.98	4.9e+02	-12.47	-43.56	561.01	-67	1.7547	-2.2531	0.1464	2.3426	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1375.731
200.00	2	0	0.000	23	-12	1	0.846288	0.003581	0.5667	0.603153	0.0133	3.95	13.48	3.99	-0.186	-0.124	0.255	-0.437	2184.145	5.6632e-10	-13.10	-48.55	-86.10	5e+02	-14.23	-41.76	561.68	-64	2.0474	-2.4234	0.0510	2.5151	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1300.075
200.00	3	0	0.000	23	-12	1	0.845696	0.004742	0.4560	0.573297	0.0140	4.87	10.68	-11.20	-0.201	-0.098	0.254	-0.351	2280.490	5.4261e-10	-10.46	-44.69	-84.80	4.8e+02	-16.16	-34.03	575.17	-1.7e+02	1.6495	-1.9309	0.3271	2.3251	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1176.688
200.00	4	0	0.000	23	-12	1	0.845087	0.006811	0.3304	0.529277	0.0137	5.33	8.99	-5.91	-0.218	-0.101	0.254	-0.424	2415.330	5.1206e-10	-10.61	-44.79	-86.62	4.9e+02	-18.09	-32.49	579.26	-1.7e+02	2.0024	-2.1831	0.1024	2.6453	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	1017.574
200.00	5	0	0.000	23	-12	1	0.844462	0.009996	0.2286	0.480341	0.0145	5.66	6.69	0.40	-0.226	-0.089	0.250	-0.412	2592.694	4.7705e-10	-9.55	-41.30	-84.95	4.5e+02	-18.82	-38.69	567.10	-83	1.9432	-2.0544	0.1160	2.6626	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	834.951
200.00	6	0	0.000	23	-12	1	0.849304	0.014352	0.1633	0.413571	0.0144	5.50	2.92	-8.32	-0.232	-0.098	0.255	-0.393	2810.696	4.4022e-10	-10.12	-39.10	-75.96	4.6e+02	-19.38	-30.91	575.03	-1.7e+02	1.9060	-2.0082	0.2519	2.5844	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	642.859
200.00	7	0	0.000	23	-12	1	0.848587	0.020754	0.1201	0.341643	0.0152	5.60	0.30	-3.47	-0.237	-0.090	0.251	-0.421	3054.202	4.0501e-10	-9.52	-39.21	-83.50	4.7e+02	-19.94	-35.30	579.65	-1.1e+02	2.0110	-2.0642	0.1172	2.7296	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	458.947
200.00	8	0	0.000	23	-12	1	0.847764	0.030745	0.0912	0.265630	0.0182	5.91	-1.96	-1.46	-0.224	-0.072	0.252	-0.431	3303.204	3.7444e-10	-7.56	-38.58	-84.10	4.5e+02	-18.76	-30.16	580.27	-1.7e+02	1.9384	-2.0702	-0.0322	2.8093	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	299.150
200.00	9	0	0.000	23	-12	1	0.846683	0.048010	0.0692	0.186794	0.0265	5.82	-3.29	-1.30	-0.200	-0.082	0.246	-0.411	3522.171	3.5109e-10	-8.65	-39.83	-83.52	4.9e+02	-16.22	-27.89	570.27	-2.1e+02	1.8415	-2.0876	0.0004	2.5973	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	176.736
200.00	10	0	0.000	23	-12	1	0.855838	0.081606	0.0700	0.114965	0.0920	5.44	-0.10	10.69	-0.159	-0.086	0.243	-0.418	3668.234	3.3717e-10	-9.02	-34.54	-72.61	4.6e+02	-12.10	-35.31	564.17	-1.2e+02	1.7794	-2.2414	-0.1408	2.4783	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	102.665
200.00	11	0	0.000	23	-12	1	0.852141	0.107392	0.0972	0.088646	0.1110	6.04	3.32	8.62	-0.097	-0.064	0.295	-0.418	3706.885	3.3363e-10	-6.77	-32.93	-79.03	4.6e+02	-5.95	-37.75	557.13	-1.3e+02	1.3522	-2.4847	-0.2631	2.5402	1991d-TPF-UFCM_20200508-int0.txt	1991d-TPF-UFCM_20200508-fld0.txt	84.024
